gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
Other,No,Full time course,High School,STEM,1-4,1,36,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,24,0
Male,Yes,no_enrollment,Masters,Humanities,1-4,1,28,0
Male,Yes,Part time course,Graduate,STEM,10-14,1,166,0
Male,Yes,Full time course,Masters,STEM,10-14,2,61,1
Male,Yes,no_enrollment,Graduate,STEM,>20,3,24,0
Male,No,Full time course,Graduate,STEM,10-14,1,8,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,133,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,143,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,29,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,53,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,11,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,7,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,87,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,18,0
Male,Yes,no_enrollment,Graduate,Arts,5-9,1,76,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,114,0
Male,No,Full time course,High School,STEM,5-9,1,56,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,30,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,80,0
Male,Yes,Full time course,Graduate,STEM,10-14,never,52,0
Female,Yes,no_enrollment,Graduate,STEM,<1,1,13,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,never,42,0
Female,Yes,Part time course,Masters,STEM,5-9,1,56,1
Male,No,no_enrollment,Primary School,STEM,1-4,never,12,1
Male,Yes,no_enrollment,Masters,Humanities,1-4,1,36,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,67,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,13,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,100,0
Male,Yes,no_enrollment,Phd,STEM,15-20,1,58,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,18,1
Male,Yes,no_enrollment,Masters,STEM,1-4,2,90,1
Male,No,no_enrollment,Masters,STEM,5-9,1,59,0
Male,Yes,no_enrollment,Masters,STEM,1-4,2,35,0
Male,Yes,Full time course,Graduate,STEM,<1,2,11,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,15,1
Male,Yes,no_enrollment,Graduate,Other,10-14,>4,206,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,130,0
Male,No,Full time course,Graduate,STEM,1-4,never,30,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,88,0
Male,No,no_enrollment,Masters,Business Degree,<1,1,18,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,41,0
Male,Yes,Part time course,Masters,STEM,10-14,2,16,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,95,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,53,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,220,1
Male,Yes,no_enrollment,Masters,STEM,>20,2,21,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,94,0
Male,Yes,no_enrollment,Graduate,No Major,15-20,3,20,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,47,1
Male,Yes,no_enrollment,Graduate,STEM,>20,2,60,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,78,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,5,0
Male,Yes,no_enrollment,Masters,Business Degree,5-9,1,20,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,2,0
Female,Yes,Full time course,Graduate,STEM,5-9,>4,206,0
Male,No,no_enrollment,High School,STEM,10-14,1,90,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,25,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,8,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,22,0
Male,Yes,no_enrollment,Graduate,Humanities,15-20,>4,90,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,56,0
Male,Yes,Full time course,High School,Other,10-14,2,81,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,120,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,never,18,1
Male,Yes,no_enrollment,High School,STEM,>20,never,19,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,314,0
Male,No,no_enrollment,Graduate,STEM,>20,2,15,0
Male,No,Full time course,Graduate,STEM,1-4,never,10,0
Male,Yes,Part time course,Graduate,STEM,1-4,>4,39,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,25,1
Male,No,no_enrollment,Graduate,STEM,<1,1,146,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,26,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,25,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,50,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,30,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,39,0
Male,No,Full time course,High School,STEM,<1,never,56,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,82,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,32,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,43,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,15,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,21,1
Male,Yes,no_enrollment,Graduate,Humanities,5-9,2,226,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,60,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,9,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,50,0
Male,No,Part time course,High School,STEM,1-4,1,280,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,91,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,15,1
Male,Yes,Full time course,Graduate,STEM,5-9,2,14,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,74,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,43,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,52,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,75,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,54,1
Male,No,Part time course,Graduate,STEM,5-9,1,50,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,100,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,42,0
Male,Yes,no_enrollment,Phd,STEM,>20,4,11,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,74,0
Male,Yes,Full time course,High School,STEM,5-9,1,17,0
Male,Yes,Full time course,Graduate,STEM,5-9,>4,90,0
Male,No,no_enrollment,Masters,STEM,>20,2,234,0
Male,No,no_enrollment,Graduate,STEM,1-4,3,11,1
Male,Yes,no_enrollment,Masters,Humanities,5-9,1,163,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,9,0
Male,No,no_enrollment,Graduate,Other,5-9,never,36,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,6,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,72,0
Male,Yes,Part time course,Graduate,STEM,15-20,3,84,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,24,0
Male,Yes,no_enrollment,High School,Humanities,>20,1,77,0
Male,Yes,no_enrollment,Graduate,Other,15-20,>4,56,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,22,0
Male,Yes,no_enrollment,Graduate,Humanities,15-20,2,8,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,8,0
Male,No,no_enrollment,Graduate,STEM,>20,1,55,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,74,1
Male,No,Full time course,Masters,STEM,1-4,1,57,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,36,0
Male,No,no_enrollment,High School,STEM,1-4,never,146,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,151,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,4,0
Male,Yes,no_enrollment,Masters,Other,1-4,2,102,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,29,0
Male,Yes,no_enrollment,Masters,STEM,>20,2,78,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,84,0
Male,Yes,Full time course,Graduate,STEM,1-4,2,141,1
Male,Yes,Full time course,High School,STEM,5-9,1,41,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,13,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,30,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,104,1
Male,No,Full time course,Graduate,STEM,1-4,1,108,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,62,0
Male,No,no_enrollment,Primary School,STEM,5-9,2,21,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,98,0
Female,Yes,no_enrollment,Masters,Humanities,5-9,1,57,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,44,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,9,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,4,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,53,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,108,0
Female,No,no_enrollment,Masters,STEM,5-9,1,98,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,112,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,107,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,28,1
Male,Yes,no_enrollment,Masters,STEM,>20,1,24,0
Male,Yes,no_enrollment,Graduate,STEM,>20,never,28,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,15,1
Male,No,no_enrollment,High School,STEM,1-4,never,76,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,80,0
Female,No,Full time course,Graduate,STEM,1-4,1,32,1
Male,Yes,no_enrollment,Graduate,STEM,>20,2,96,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,11,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,46,0
Male,Yes,Full time course,Graduate,Other,5-9,1,20,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,46,0
Male,Yes,no_enrollment,Primary School,STEM,10-14,1,14,0
Male,No,Full time course,Graduate,STEM,<1,1,44,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,27,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,34,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,17,0
Female,No,no_enrollment,Graduate,Humanities,1-4,3,40,0
Male,No,Full time course,Masters,STEM,1-4,1,20,1
Male,No,Full time course,Graduate,STEM,5-9,2,31,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,45,0
Male,No,no_enrollment,High School,STEM,10-14,1,32,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,85,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,110,0
Male,Yes,no_enrollment,Masters,Business Degree,10-14,2,35,0
Male,Yes,Full time course,Graduate,STEM,10-14,3,6,0
Male,Yes,no_enrollment,Masters,Humanities,15-20,4,11,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,61,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,91,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,2,28,0
Female,Yes,no_enrollment,Masters,STEM,>20,2,18,0
Male,Yes,Part time course,Graduate,STEM,5-9,1,50,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,204,0
Male,No,no_enrollment,High School,STEM,5-9,2,256,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,26,0
Male,Yes,no_enrollment,Masters,Humanities,5-9,4,168,1
Male,No,no_enrollment,Graduate,Other,1-4,never,26,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,37,0
Male,No,Full time course,High School,STEM,1-4,2,17,1
Male,Yes,no_enrollment,Graduate,STEM,>20,4,42,1
Male,No,Full time course,Graduate,STEM,10-14,never,67,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,40,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,14,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,218,0
Male,Yes,Part time course,High School,STEM,1-4,1,22,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,8,0
Male,Yes,Full time course,Masters,STEM,5-9,1,38,0
Female,No,no_enrollment,Graduate,STEM,1-4,1,29,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,26,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,22,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,50,0
Female,Yes,no_enrollment,Masters,STEM,>20,>4,120,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,100,0
Male,Yes,Full time course,Graduate,STEM,1-4,4,198,1
Male,Yes,no_enrollment,Graduate,Other,1-4,2,18,1
Male,Yes,no_enrollment,Masters,STEM,>20,4,80,1
Female,No,Part time course,Graduate,STEM,1-4,1,144,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,41,0
Male,Yes,Full time course,Masters,STEM,5-9,1,54,0
Male,Yes,Full time course,Masters,STEM,>20,1,28,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,1,20,0
Male,No,no_enrollment,Graduate,No Major,10-14,3,45,0
Male,Yes,Full time course,Masters,STEM,5-9,3,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,28,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,96,0
Male,No,Full time course,Graduate,STEM,1-4,never,18,1
Male,No,Full time course,Graduate,STEM,5-9,1,42,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,3,31,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,47,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,66,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,8,0
Male,No,no_enrollment,High School,STEM,1-4,never,94,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,40,1
Female,Yes,no_enrollment,Graduate,STEM,10-14,1,15,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,53,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,42,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,8,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,182,0
Male,Yes,no_enrollment,Graduate,Other,5-9,1,128,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,2,25,1
Male,Yes,Full time course,Masters,STEM,1-4,2,37,1
Male,No,no_enrollment,Graduate,STEM,>20,1,85,0
Male,Yes,Full time course,Masters,STEM,5-9,1,88,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,21,1
Female,Yes,no_enrollment,Graduate,Humanities,1-4,1,90,0
Male,No,no_enrollment,High School,STEM,1-4,>4,10,0
Male,Yes,no_enrollment,Primary School,STEM,10-14,1,70,1
Male,No,no_enrollment,Masters,STEM,5-9,1,106,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,35,1
Male,No,Full time course,Graduate,STEM,1-4,never,73,1
Male,No,Full time course,Graduate,STEM,10-14,3,41,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,22,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,82,0
Male,Yes,no_enrollment,High School,STEM,5-9,1,20,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,44,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,107,0
Male,Yes,no_enrollment,Graduate,Other,>20,1,19,1
Male,Yes,Full time course,Graduate,STEM,1-4,>4,116,1
Male,No,Full time course,High School,Business Degree,5-9,1,55,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,42,0
Male,Yes,no_enrollment,Masters,STEM,1-4,1,78,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,114,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,56,0
Male,No,Full time course,High School,STEM,5-9,never,6,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,15,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,54,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,2,114,0
Male,Yes,no_enrollment,Graduate,Business Degree,>20,1,29,0
Male,No,Full time course,Graduate,STEM,1-4,1,33,1
Male,No,no_enrollment,Graduate,STEM,5-9,4,23,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,206,1
Male,No,no_enrollment,Masters,Humanities,5-9,1,76,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,24,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,101,0
Male,No,Full time course,Masters,Humanities,5-9,2,56,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,21,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,77,0
Male,Yes,no_enrollment,High School,STEM,1-4,1,14,0
Male,Yes,no_enrollment,Graduate,Humanities,10-14,1,326,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,20,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,34,0
Male,Yes,no_enrollment,Phd,STEM,>20,>4,17,0
Male,Yes,no_enrollment,Graduate,Business Degree,>20,2,31,1
Male,Yes,Full time course,Graduate,STEM,5-9,4,52,0
Male,Yes,Part time course,Graduate,STEM,5-9,1,326,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,19,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,124,1
Male,No,no_enrollment,Graduate,STEM,10-14,2,18,1
Male,No,no_enrollment,Masters,STEM,>20,>4,4,0
Male,Yes,no_enrollment,Phd,STEM,15-20,4,122,0
Male,Yes,Full time course,High School,STEM,5-9,2,82,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,24,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,11,1
Male,No,no_enrollment,High School,STEM,1-4,never,37,0
Male,No,Full time course,Graduate,STEM,1-4,2,116,1
Male,No,Full time course,High School,STEM,1-4,never,27,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,42,0
Male,No,Full time course,Masters,STEM,15-20,1,33,0
Male,No,Full time course,High School,STEM,5-9,never,28,0
Male,No,Full time course,High School,STEM,10-14,never,42,0
Female,No,Full time course,Graduate,STEM,1-4,2,17,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,163,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,58,0
Male,Yes,Part time course,Graduate,STEM,10-14,4,206,0
Male,No,no_enrollment,Graduate,Humanities,10-14,1,57,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,40,1
Male,No,no_enrollment,High School,STEM,1-4,1,28,1
Male,Yes,Full time course,High School,STEM,1-4,1,30,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,34,0
Male,No,Full time course,High School,STEM,1-4,never,44,0
Male,Yes,no_enrollment,Graduate,Business Degree,1-4,1,28,0
Male,Yes,no_enrollment,Phd,STEM,>20,never,154,0
Male,No,Full time course,Graduate,STEM,1-4,1,26,1
Male,Yes,Part time course,Graduate,STEM,>20,>4,6,0
Male,No,no_enrollment,Graduate,STEM,10-14,1,32,0
Male,Yes,no_enrollment,High School,STEM,1-4,never,96,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,70,1
Male,No,Full time course,High School,STEM,5-9,never,4,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,86,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,290,0
Male,Yes,no_enrollment,Graduate,Humanities,1-4,1,168,0
Female,Yes,no_enrollment,Graduate,STEM,>20,>4,55,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,42,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,34,0
Male,No,Part time course,High School,STEM,1-4,1,16,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,8,0
Male,No,no_enrollment,High School,STEM,1-4,never,63,0
Other,No,Full time course,Graduate,Arts,1-4,never,8,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,21,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,123,0
Male,Yes,no_enrollment,Graduate,No Major,10-14,4,292,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,7,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,23,1
Male,No,Full time course,Primary School,STEM,1-4,never,24,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,48,1
Male,Yes,no_enrollment,Graduate,Business Degree,1-4,1,188,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,42,0
Male,Yes,no_enrollment,High School,Other,15-20,>4,73,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,156,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,103,1
Other,No,no_enrollment,Masters,STEM,1-4,1,15,0
Male,Yes,Full time course,Graduate,STEM,5-9,3,74,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,39,0
Male,Yes,Full time course,Masters,STEM,5-9,1,92,0
Male,Yes,no_enrollment,Graduate,Business Degree,10-14,1,96,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,70,0
Male,Yes,no_enrollment,Masters,STEM,15-20,never,4,0
Male,No,Full time course,High School,STEM,<1,never,34,0
Male,Yes,Full time course,Graduate,Other,1-4,3,51,0
Male,Yes,no_enrollment,High School,STEM,1-4,3,21,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,6,0
Male,Yes,Full time course,High School,STEM,5-9,2,68,0
Male,No,no_enrollment,Phd,STEM,5-9,>4,90,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,71,1
Male,Yes,no_enrollment,Graduate,Other,5-9,2,4,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,145,0
Female,No,no_enrollment,Masters,Humanities,1-4,2,9,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,26,0
Male,Yes,no_enrollment,High School,STEM,1-4,2,42,0
Other,Yes,no_enrollment,Masters,STEM,15-20,1,45,1
Male,No,no_enrollment,Phd,STEM,10-14,2,53,0
Male,Yes,Full time course,Masters,STEM,15-20,2,166,0
Male,Yes,Full time course,Graduate,STEM,>20,>4,72,0
Female,Yes,Part time course,Masters,STEM,>20,3,135,1
Male,No,no_enrollment,Masters,STEM,5-9,>4,138,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,31,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,25,0
Male,Yes,no_enrollment,Masters,STEM,1-4,1,28,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,8,0
Male,No,Full time course,High School,STEM,1-4,never,12,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,32,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,77,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,162,0
Male,No,no_enrollment,Primary School,STEM,10-14,never,53,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,12,0
Female,Yes,no_enrollment,Masters,STEM,5-9,1,6,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,31,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,5,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,66,1
Male,Yes,no_enrollment,Phd,STEM,>20,>4,184,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,4,0
Male,Yes,no_enrollment,High School,STEM,15-20,never,182,0
Other,No,no_enrollment,Masters,STEM,5-9,1,113,0
Male,Yes,no_enrollment,Graduate,STEM,>20,never,94,0
Male,Yes,Full time course,Graduate,Humanities,10-14,3,39,0
Male,No,Full time course,Graduate,STEM,1-4,1,61,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,103,0
Female,Yes,no_enrollment,Graduate,STEM,15-20,1,7,0
Female,No,no_enrollment,Graduate,No Major,1-4,2,28,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,80,0
Male,Yes,Part time course,Graduate,STEM,1-4,2,11,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,89,1
Male,Yes,no_enrollment,Masters,STEM,1-4,1,32,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,19,0
Male,Yes,no_enrollment,Primary School,STEM,5-9,2,157,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,never,110,0
Male,Yes,no_enrollment,High School,STEM,15-20,>4,90,0
Male,Yes,Full time course,Masters,STEM,5-9,1,80,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,17,1
Male,Yes,no_enrollment,Graduate,STEM,>20,4,20,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,56,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,109,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,118,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,72,1
Male,Yes,no_enrollment,Masters,STEM,10-14,3,9,0
Male,No,no_enrollment,Graduate,STEM,5-9,>4,15,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,28,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,never,48,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,9,0
Male,No,Full time course,High School,STEM,1-4,1,111,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,28,0
Male,No,no_enrollment,Graduate,STEM,>20,1,17,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,109,0
Male,Yes,no_enrollment,Masters,STEM,>20,3,35,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,3,0
Male,No,no_enrollment,Primary School,STEM,1-4,never,192,0
Male,No,no_enrollment,Masters,Arts,>20,>4,136,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,34,0
Male,Yes,Full time course,Graduate,STEM,5-9,>4,48,0
Male,Yes,Part time course,Graduate,STEM,1-4,4,94,0
Male,No,Part time course,High School,STEM,5-9,never,18,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,12,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,172,1
Male,No,no_enrollment,Graduate,STEM,>20,3,166,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,28,1
Male,No,no_enrollment,Masters,Other,15-20,4,42,0
Male,No,Full time course,Graduate,STEM,<1,never,18,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,18,0
Male,No,no_enrollment,Graduate,STEM,1-4,>4,9,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,62,0
Male,Yes,no_enrollment,Primary School,STEM,5-9,2,20,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,51,0
Female,Yes,no_enrollment,Masters,STEM,10-14,1,16,0
Male,No,Full time course,Graduate,STEM,5-9,never,16,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,108,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,326,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,10,1
Male,No,Full time course,High School,STEM,5-9,never,53,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,17,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,56,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,20,0
